customer_id,on_time_payment_ratio,utilization_ratio,total_limit,total_balance,delinq_30,delinq_60,delinq_90,charge_off,collections,avg_monthly_spend,monthly_spend_volatility,active_months,net_cashflow_trend,expense_entropy,merchant_diversity,payment_day_regular_std,cash_intensity,num_revolving_accounts,num_installment_loans,num_mortgages,aaoa_months,inquiries_recent,new_accounts_recent,thin_file_flag,avg_city_pop
30143713661454,,,,,,,,,,3545.0185714285717,0.791228290213139,7.0,-244.01,3.611861635820941,14.0,8.817007275565143,0.0,,,,,,,,140.0
30150717898388,,,,,,,,,,4448.412857142857,0.21548185078698975,7.0,-11.521666666666533,3.6470836235662825,14.0,8.725460942803169,0.0,,,,,,,,653.0
30153452207526,,,,,,,,,,4826.58,0.35875514466288555,7.0,-197.08166666666662,3.672568539087567,14.0,9.02552175207681,0.0,,,,,,,,5908.0
30175986190993,,,,,,,,,,5638.72,0.19321770195108107,7.0,-350.335,3.6511409919836324,14.0,8.881957865696618,0.0,,,,,,,,516.0
30181367542315,,,,,,,,,,1061.3028571428572,0.1990396204851843,7.0,-6.605000000000018,3.578741655249935,14.0,8.395457434932897,0.0,,,,,,,,2016.0
30197398657930,,,,,,,,,,8362.224285714286,0.341960605247281,7.0,-323.5633333333332,3.697810082018819,14.0,8.999894827678126,0.0,,,,,,,,12335.0
30199621383748,,,,,,,,,,9846.204285714286,0.35976796847350284,7.0,-442.89333333333343,3.704435890546016,14.0,8.864597402409446,0.0,,,,,,,,4090.0
30230540139182,,,,,,,,,,6794.910000000001,0.29155861185381743,7.0,-484.305,3.6886982753082216,14.0,9.282174772353244,0.0,,,,,,,,645.0
30234966027947,,,,,,,,,,6802.572857142857,0.4112983761756588,7.0,-157.45333333333338,3.7232579698660313,14.0,9.001740303546175,0.0,,,,,,,,5196.0
30235268718158,,,,,,,,,,5979.737142857142,0.7580207423230829,7.0,-69.31833333333331,3.7490649753352487,14.0,8.86405064077272,0.0,,,,,,,,11250.0
30235438713303,,,,,,,,,,7339.412857142857,0.2929707889826132,7.0,-107.16000000000001,3.739430542798265,14.0,9.000660560742688,0.0,,,,,,,,5512.0
30238755902988,,,,,,,,,,8119.962857142857,0.28709043209350976,7.0,-250.87333333333345,3.6513717249622895,14.0,8.986023176802728,0.0,,,,,,,,1766.0
30242921189660,,,,,,,,,,2827.8414285714284,0.4017221137188913,7.0,13.495000000000005,3.636209682269867,14.0,8.688883756617619,0.0,,,,,,,,937.0
30248898834493,,,,,,,,,,3026.29,0.43735861270900184,7.0,-337.48999999999995,3.5912229812513328,14.0,9.369006274378917,0.0,,,,,,,,1897.0
30263540414123,,,,,,,,,,4136.102857142857,0.3231223605407001,7.0,-95.01333333333332,3.6349422073340323,14.0,8.53154218819912,0.0,,,,,,,,258.0
30266994494236,,,,,,,,,,3767.91,0.2989953250031062,7.0,-107.8166666666666,3.6776146708598163,14.0,8.784563391280228,0.0,,,,,,,,1051.0
30270432095985,,,,,,,,,,7825.862857142857,0.3866292276298823,7.0,-614.4966666666668,3.6845261173346926,14.0,8.81104434452367,0.0,,,,,,,,725.0
30273037698427,,,,,,,,,,8676.66,0.3319382438486793,7.0,-462.20999999999987,3.669270048436351,14.0,8.91388485454391,0.0,,,,,,,,111.0
30290551782700,,,,,,,,,,4660.66,0.4635037932936912,7.0,-284.25666666666666,3.664502204126721,14.0,8.83365268564191,0.0,,,,,,,,13422.0
30328384440870,,,,,,,,,,4530.098571428572,0.37668098873433514,7.0,-857.1583333333334,3.6414597558507262,14.0,8.867196060680246,0.0,,,,,,,,602.0
30343344410970,,,,,,,,,,4310.721428571428,0.3457513742869122,7.0,-122.295,3.6763440012982946,14.0,9.057711639328534,0.0,,,,,,,,4172.0
30344654314976,,,,,,,,,,3363.218571428571,0.3925838776525905,7.0,-312.9133333333333,3.6439258214868278,14.0,9.222571658861911,0.0,,,,,,,,1725.0
30357372465631,,,,,,,,,,1360.9485714285713,0.5880764955468112,7.0,-37.97,3.6127594412099273,13.0,9.17872778624062,0.0,,,,,,,,1628.0
30360260465747,,,,,,,,,,1695.68,0.7273001095491084,7.0,-212.11666666666667,3.561092642911361,14.0,9.226305069861658,0.0,,,,,,,,754.0
30364087349027,,,,,,,,,,3577.43,0.27313884308791425,7.0,163.97166666666666,3.732544653606342,14.0,8.78985926968028,0.0,,,,,,,,7163.0
30371006069917,,,,,,,,,,2959.11,0.5302920367482238,7.0,27.283333333333378,3.5996329044740705,14.0,9.192321130638026,0.0,,,,,,,,2135.0
30373802285317,,,,,,,,,,1845.3071428571432,0.4055610273568982,7.0,339.53000000000003,3.6681038140678077,14.0,8.295076749877602,0.0,,,,,,,,35705.0
30376238035123,,,,,,,,,,3598.085714285714,0.3353373391117896,7.0,-632.4883333333332,3.631675671795323,14.0,8.58835338696478,0.0,,,,,,,,217.0
30404291151692,,,,,,,,,,5427.328571428572,0.37237794464010066,7.0,-395.69,3.6710381052962844,14.0,9.254341131989582,0.0,,,,,,,,45100.0
30407675418785,,,,,,,,,,6027.094285714285,0.2704753097314532,7.0,29.528333333333347,3.647921596938227,14.0,9.04982160869993,0.0,,,,,,,,520.0
30408301059761,,,,,,,,,,1435.8771428571429,0.6433587497883564,7.0,-98.65166666666666,3.7185726788320914,14.0,8.189324798199577,0.0,,,,,,,,4471.0
30427035050508,,,,,,,,,,4642.4742857142855,0.5261129886163863,7.0,-327.57166666666666,3.69788101329099,14.0,8.83477703386548,0.0,,,,,,,,673342.0
30428204673351,,,,,,,,,,8791.527142857141,0.34983973112494066,7.0,-641.905,3.6997964465001183,14.0,8.79105097454387,0.0,,,,,,,,823.0
30434173205605,,,,,,,,,,1937.1842857142856,0.7780437131050617,7.0,-65.50666666666666,3.503378438750638,14.0,9.182596515690784,0.0,,,,,,,,917.0
30442439074871,,,,,,,,,,6543.395714285713,0.4122049246469029,7.0,-818.1533333333333,3.6994854688479757,14.0,8.438769692672969,0.0,,,,,,,,6508.0
30446018552504,,,,,,,,,,1125.98,0.45506451141975857,7.0,37.26666666666667,3.5652340349692517,14.0,9.281386472231462,0.0,,,,,,,,608.0
30487648872433,,,,,,,,,,2792.5285714285715,0.46781234365163543,7.0,-232.19833333333338,3.5909820797530556,14.0,8.786675373018449,0.0,,,,,,,,350.0
30491348102802,,,,,,,,,,1249.5071428571428,0.3671425845728101,7.0,-106.395,3.6645166972676257,14.0,9.321519753211655,0.0,,,,,,,,169.0
30501624614310,,,,,,,,,,6139.047142857143,0.3566930671835983,7.0,-180.23333333333335,3.648432834046633,14.0,8.76679488825672,0.0,,,,,,,,302.0
30510856607165,,,,,,,,,,1593.5157142857145,0.36794559191453813,7.0,-104.58999999999999,3.541614293454615,13.0,9.112327404531072,0.0,,,,,,,,96942.0
30518196150127,,,,,,,,,,1264.7514285714285,0.6847131304218772,7.0,-66.46166666666666,3.681474360769387,14.0,9.505429209139304,0.0,,,,,,,,1807.0
30518206766474,,,,,,,,,,3876.4085714285716,0.43810170377551183,7.0,-195.57499999999996,3.6224807192121222,14.0,8.671990843422872,0.0,,,,,,,,1019.0
30541100351706,,,,,,,,,,1334.48,0.4908619565797698,7.0,-90.48333333333335,3.643719381610716,14.0,8.862984045334018,0.0,,,,,,,,316665.0
30546453310167,,,,,,,,,,3818.845714285714,0.7162626326220937,7.0,-125.00999999999999,3.618863570770788,14.0,8.424974280819605,0.0,,,,,,,,7430.0
30551643947183,,,,,,,,,,11007.948571428571,0.3769854690218683,7.0,-886.5866666666665,3.7001049785237843,14.0,8.62730782123952,0.0,,,,,,,,5621.0
30560609640617,,,,,,,,,,4102.768571428572,0.3500545219808116,7.0,-311.7633333333334,3.6504518097464067,14.0,8.918374046905205,0.0,,,,,,,,519.0
30561214688470,,,,,,,,,,4881.845714285714,0.4137710462494582,7.0,-132.23166666666665,3.714909961363518,14.0,9.259654781080295,0.0,,,,,,,,166081.0
30570197515105,,,,,,,,,,1444.7528571428572,0.6101470952324529,7.0,-155.98333333333332,3.609709506500703,14.0,8.958770966548926,0.0,,,,,,,,5732.0
30596478689301,,,,,,,,,,1236.5485714285714,0.6391778332292887,7.0,-102.19833333333332,3.720031910737444,14.0,8.562830818318671,0.0,,,,,,,,122111.0
36078114201167,,,,,,,,,,5513.7528571428575,0.38156453096914544,7.0,-638.775,3.6421461088192646,14.0,8.726510816656214,0.0,,,,,,,,798.0
36153880429415,,,,,,,,,,3635.7957142857144,0.4752339595435041,7.0,-322.50666666666666,3.687965170135402,14.0,8.807605812095618,0.0,,,,,,,,237282.0
36192615525683,,,,,,,,,,2718.2057142857143,0.7442901127034505,7.0,-124.7333333333333,3.6913894123281854,14.0,8.73608659753027,0.0,,,,,,,,641349.0
36360452125889,,,,,,,,,,1937.7757142857142,0.8006448025726584,7.0,33.56166666666667,3.6346418735790365,14.0,9.019681877023753,0.0,,,,,,,,4778.0
36485887555770,,,,,,,,,,6564.448571428571,0.4384996027568421,7.0,-619.2883333333333,3.687198237320111,14.0,8.769146473056548,0.0,,,,,,,,267.0
36581538659449,,,,,,,,,,1288.2542857142857,0.4922303349405385,7.0,12.286666666666662,3.659092537308429,14.0,8.921183316261,0.0,,,,,,,,3730.0
36721445180895,,,,,,,,,,5695.965714285713,0.6072928430661974,7.0,-486.04333333333324,3.6650356153051815,14.0,8.835498383494018,0.0,,,,,,,,1666.0
36722699017270,,,,,,,,,,13526.761428571428,0.3400527543849613,7.0,-926.0483333333335,3.716859355873206,14.0,8.986210227345312,0.0,,,,,,,,2872.0
36890292963032,,,,,,,,,,1320.797142857143,0.4405999861808167,7.0,-244.01833333333335,3.522612054402627,13.0,8.441120985663272,0.0,,,,,,,,1100.0
36913587729122,,,,,,,,,,10242.188571428573,0.38325481590135907,7.0,-1187.8016666666665,3.7035074707279114,14.0,8.737443407154815,0.0,,,,,,,,84106.0
38014427445058,,,,,,,,,,1198.6057142857142,0.5241252320210603,7.0,-48.33833333333333,3.5787804736960016,14.0,8.383410863383622,0.0,,,,,,,,3508.0
38052002992326,,,,,,,,,,6297.344285714286,0.4545024546073277,7.0,-315.68,3.6968103986739886,14.0,8.846780581308735,0.0,,,,,,,,34153.0
38057513087029,,,,,,,,,,5068.07,0.6727257646396181,7.0,-71.13999999999999,3.7394775030799026,14.0,8.835016024897914,0.0,,,,,,,,973849.0
38199021865320,,,,,,,,,,10722.947142857143,0.5400620248933828,7.0,-627.5883333333334,3.6952798819874264,14.0,8.980539653281976,0.0,,,,,,,,477.0
38295635583927,,,,,,,,,,6007.334285714285,0.42158845858196653,7.0,-420.8766666666666,3.68545362069315,14.0,8.915297285985687,0.0,,,,,,,,178.0
38530489946071,,,,,,,,,,5678.675714285714,0.4302428178468936,7.0,-592.1516666666665,3.683389825333062,14.0,8.928944854443497,0.0,,,,,,,,530.0
38544312728630,,,,,,,,,,2267.45,0.46504601982473737,7.0,-167.45,3.6407327463830823,14.0,9.109733821236052,0.0,,,,,,,,51427.0
38580485618059,,,,,,,,,,5720.907142857142,0.3782635365421863,7.0,-309.4333333333334,3.642534262225311,14.0,8.835636314744828,0.0,,,,,,,,248.0
38588538868506,,,,,,,,,,5401.197142857142,0.5067881648568485,7.0,-465.5,3.653798593300701,14.0,8.859091689851846,0.0,,,,,,,,498.0
38797410705641,,,,,,,,,,8256.34,0.3293965871168826,7.0,-1173.1899999999998,3.687879119033517,14.0,9.004012561087038,0.0,,,,,,,,277.0
38817501916673,,,,,,,,,,3023.4,0.0,1.0,0.0,2.1556390622295662,5.0,0.5175491695067657,0.0,,,,,,,,2749.0
38859492057661,,,,,,,,,,1559.27,0.36687715700965573,7.0,41.96500000000003,3.6995768891539984,14.0,8.991439847294714,0.0,,,,,,,,4154.0
38947654498698,,,,,,,,,,4170.035714285715,0.22683471767347513,7.0,112.09833333333329,3.649854094110044,14.0,8.803685088123176,0.0,,,,,,,,321.0
180011453250192,,,,,,,,,,9692.702857142856,0.3256520423657145,7.0,-794.4749999999999,3.6809585966214597,14.0,8.801027341370887,0.0,,,,,,,,1504.0
180014262259255,,,,,,,,,,4111.37,0.7818476210070684,7.0,-77.47999999999995,3.624374442112872,14.0,8.792367301383008,0.0,,,,,,,,2566.0
180017442990269,,,,,,,,,,4283.555714285714,0.5210950091933896,7.0,-640.8066666666666,3.6852053304085004,14.0,9.344816898518932,0.0,,,,,,,,151022.0
180018375329178,,,,,,,,,,6280.092857142858,0.34326500569724683,7.0,-344.90333333333336,3.7196533025101646,14.0,8.973238372822216,0.0,,,,,,,,2523.0
180031190491743,,,,,,,,,,12128.61,0.4159609948549857,7.0,-1442.2066666666667,3.696707383623682,14.0,8.990904170498034,0.0,,,,,,,,270712.0
180036456789979,,,,,,,,,,7406.688571428572,0.43426123645207637,7.0,-505.13000000000005,3.6671455646856477,14.0,8.787099134869303,0.0,,,,,,,,878.0
180040027502291,,,,,,,,,,1341.922857142857,0.42333451819830714,7.0,-85.79833333333333,3.6418733128813257,13.0,9.287516119945389,0.0,,,,,,,,1577385.0
180042946491150,,,,,,,,,,5969.03,0.4326341078805997,7.0,-355.31666666666666,3.7349338561172676,14.0,9.027471760619452,0.0,,,,,,,,341043.0
180046165512893,,,,,,,,,,3524.5099999999998,0.42513143774234197,7.0,-100.62999999999995,3.647242692457941,14.0,8.98778117648295,0.0,,,,,,,,9587.0
180046617132290,,,,,,,,,,3058.6042857142857,0.42393935002282607,7.0,-283.23,3.6724105175959822,14.0,8.891410560552066,0.0,,,,,,,,3119.0
180046765320457,,,,,,,,,,3200.11,0.28986945547096027,7.0,-286.4766666666667,3.6381446056599973,14.0,8.574213256856128,0.0,,,,,,,,192805.0
180047222886866,,,,,,,,,,2063.69,0.6141358630110372,7.0,-123.38499999999999,3.6778448125499423,14.0,9.151787076744291,0.0,,,,,,,,1213.0
180048185037117,,,,,,,,,,12353.028571428571,0.27312552147943103,7.0,-186.9016666666665,3.692410898007645,14.0,8.746744814032258,0.0,,,,,,,,71485.0
180049032966888,,,,,,,,,,9558.31857142857,0.3823646983869763,7.0,-352.5283333333332,3.629578931953802,14.0,8.700699633539859,0.0,,,,,,,,795.0
180056173248083,,,,,,,,,,3007.6457142857143,0.6860467815172065,7.0,-71.19333333333334,3.740601225021852,14.0,9.467353418303446,0.0,,,,,,,,4474.0
180058696935600,,,,,,,,,,2593.6514285714284,1.4008575554772322,7.0,-87.58833333333332,3.6266002376655697,14.0,9.258278130417974,0.0,,,,,,,,782.0
180064817343047,,,,,,,,,,5249.2,0.5130982117726242,7.0,-1422.5583333333334,3.6530782724373916,14.0,8.982254640773792,0.0,,,,,,,,344.0
180065479077096,,,,,,,,,,4855.385714285714,0.38589003623185897,7.0,-232.3766666666667,3.639879038029394,14.0,8.969343656424813,0.0,,,,,,,,11751.0
180067151859700,,,,,,,,,,6137.311428571428,0.32693698769198853,7.0,82.17500000000003,3.687431065385856,14.0,9.462451669617511,0.0,,,,,,,,128354.0
180067784565096,,,,,,,,,,5952.702857142857,0.4060864482614928,7.0,-343.4433333333333,3.6596261828176613,14.0,9.057694082589583,0.0,,,,,,,,2328.0
180068353086472,,,,,,,,,,2140.882857142857,0.43202927608330616,7.0,-192.48166666666668,3.6179197772782885,14.0,8.773870579941354,0.0,,,,,,,,190249.0
180069253480336,,,,,,,,,,3714.4557142857147,0.3981620872261746,7.0,670.5583333333334,3.7108994284966372,14.0,8.354255213882714,0.0,,,,,,,,4533.0
180072527505094,,,,,,,,,,4479.361428571428,0.25289026021526123,7.0,-236.17500000000004,3.672292933286866,14.0,8.587863926124319,0.0,,,,,,,,69793.0
180081032825079,,,,,,,,,,2916.972857142857,0.464248051418511,7.0,-209.03833333333333,3.6158720637402295,14.0,8.835866613761828,0.0,,,,,,,,466.0
180084576295055,,,,,,,,,,3901.037142857143,0.33620561385321074,7.0,-113.81499999999998,3.616725723670358,14.0,8.865540750877758,0.0,,,,,,,,911.0
180084695172649,,,,,,,,,,1910.492857142857,0.4080350476793381,7.0,-230.97500000000002,3.683421995185028,14.0,9.055503689724326,0.0,,,,,,,,3458.0
180094419304907,,,,,,,,,,12294.52142857143,0.41854784086007546,7.0,-1002.6466666666669,3.689640018431269,14.0,8.932108866742466,0.0,,,,,,,,54287.0
180094608895855,,,,,,,,,,1557.1042857142857,0.48034177676636025,7.0,-117.67166666666667,3.6474790286946948,14.0,8.806892661882427,0.0,,,,,,,,597.0
213102873001603,,,,,,,,,,4114.885714285714,0.4861593594962311,7.0,-373.2616666666667,3.6662141610368324,14.0,8.967860425609564,0.0,,,,,,,,260.0
213107169859697,,,,,,,,,,2285.4314285714286,0.47224705154060204,7.0,-96.72500000000001,3.6441150345383666,14.0,9.511825959116786,0.0,,,,,,,,13983.0
213112402583773,,,,,,,,,,7383.2300000000005,0.28709574272598537,7.0,23.03833333333326,3.635639922706294,14.0,9.100746295583752,0.0,,,,,,,,1523.0
213113028819344,,,,,,,,,,3200.0414285714287,0.4120709799023543,7.0,-273.3,3.6560179971145064,14.0,8.865912241917622,0.0,,,,,,,,6460.0
213113338379864,,,,,,,,,,1771.4042857142856,0.4245268037417522,7.0,-234.77333333333334,3.6168407490854757,14.0,9.162568916499152,0.0,,,,,,,,5451.0
213114122496591,,,,,,,,,,3140.2971428571427,0.4267465019623899,7.0,-326.6233333333333,3.65106035020305,14.0,9.172212447005363,0.0,,,,,,,,1087.0
213120463918358,,,,,,,,,,2893.6042857142857,0.34478983425706744,7.0,-93.24833333333329,3.5569018005358783,13.0,8.693423488621583,0.0,,,,,,,,1758.0
213124978348176,,,,,,,,,,4559.175714285714,0.5669174711174567,7.0,-153.615,3.6851795003239856,14.0,8.955414610639968,0.0,,,,,,,,1766.0
213125815021702,,,,,,,,,,4777.978571428571,0.47916761813421077,7.0,-249.56999999999996,3.629388025079102,14.0,8.749413896008816,0.0,,,,,,,,397.0
213126662687660,,,,,,,,,,4206.962857142857,0.395918727083825,7.0,-294.0516666666667,3.6875190693323447,14.0,8.812223928735326,0.0,,,,,,,,248858.0
213136802746375,,,,,,,,,,1416.0314285714285,0.5469791322917004,7.0,-6.8950000000000005,3.632598885527817,14.0,8.70126722020218,0.0,,,,,,,,1179.0
213141712584544,,,,,,,,,,12711.554285714286,0.31957131413306045,7.0,-644.0383333333333,3.674254297228407,14.0,8.627457085360728,0.0,,,,,,,,19685.0
213148039875802,,,,,,,,,,7185.845714285714,0.62120661135445,7.0,26.67999999999999,3.7117719387205987,14.0,9.021640424645568,0.0,,,,,,,,79613.0
213153151785052,,,,,,,,,,4097.874285714285,0.34035872955983615,7.0,-68.88499999999999,3.7031164837762556,14.0,8.919836218782178,0.0,,,,,,,,9594.0
213154573301411,,,,,,,,,,4666.434285714286,0.34494399370791445,7.0,-313.7850000000001,3.73644348907506,14.0,8.801092335445361,0.0,,,,,,,,965.0
213155997615567,,,,,,,,,,4628.062857142857,0.34980482400861174,7.0,-231.0083333333333,3.5888162383415456,14.0,9.038829461756483,0.0,,,,,,,,168.0
213156747557083,,,,,,,,,,7988.410000000001,0.3442668272144323,7.0,-628.7833333333333,3.7378352578260836,14.0,8.614673981518253,0.0,,,,,,,,172817.0
213157767990030,,,,,,,,,,10489.098571428573,0.342328915551742,7.0,-864.6383333333333,3.6879422210031008,14.0,8.996080373055392,0.0,,,,,,,,27971.0
213161231269724,,,,,,,,,,5528.172857142857,0.33461030686903664,7.0,-540.915,3.6536696746265878,14.0,8.91297367594206,0.0,,,,,,,,67082.0
213161293389774,,,,,,,,,,4310.005714285714,0.2863994908329781,7.0,63.336666666666666,3.6635428277560234,14.0,9.143782463644685,0.0,,,,,,,,10256.0
213161869125933,,,,,,,,,,4681.551428571429,0.45766164274755633,7.0,71.69333333333331,3.650300950742074,14.0,8.95427333696947,0.0,,,,,,,,190.0
213163860545705,,,,,,,,,,4252.99,0.3096716603239343,7.0,-83.05000000000003,3.68126992978815,14.0,9.105608824077994,0.0,,,,,,,,741.0
213173753804333,,,,,,,,,,4834.38,0.4038849942441889,7.0,-437.535,3.6635792114309496,14.0,9.193851840681367,0.0,,,,,,,,5791.0
213174467670432,,,,,,,,,,5036.164285714286,0.5798655059899522,7.0,-171.68166666666662,3.683512919483335,14.0,9.072470422694089,0.0,,,,,,,,663.0
213175487106448,,,,,,,,,,4202.041428571429,0.25860517768694247,7.0,-209.34666666666666,3.6771277560716142,14.0,8.82149908949358,0.0,,,,,,,,932.0
213178765398315,,,,,,,,,,5891.527142857143,0.5069551056039738,7.0,-185.94500000000002,3.7217682111965766,14.0,8.65017373748669,0.0,,,,,,,,19408.0
213178850083780,,,,,,,,,,6709.2185714285715,0.31551423513824833,7.0,-543.5583333333334,3.6621828781989993,14.0,9.008425212261242,0.0,,,,,,,,1302.0
213180742685905,,,,,,,,,,6114.6900000000005,0.4303402239485096,7.0,-316.18333333333334,3.623048073546584,14.0,9.035371607996403,0.0,,,,,,,,1139.0
213186334552049,,,,,,,,,,2650.942857142857,0.3219829475652971,7.0,76.32666666666664,3.610402053879046,14.0,8.797243708412527,0.0,,,,,,,,528.0
213186551511454,,,,,,,,,,1850.2214285714285,0.6999459817029077,7.0,-70.07833333333332,3.5904651620281554,13.0,8.853785073986932,0.0,,,,,,,,47.0
213186880359195,,,,,,,,,,3026.2328571428566,0.6494327886255438,7.0,-160.05166666666665,3.7102293410313503,14.0,9.255002818112693,0.0,,,,,,,,631.0
213191402330021,,,,,,,,,,3522.1071428571427,0.23562815582673471,7.0,135.27666666666664,3.710322861477909,14.0,9.089237415240436,0.0,,,,,,,,817312.0
213193596103206,,,,,,,,,,9038.324285714287,0.33857788390785926,7.0,-860.1883333333332,3.64567861118504,14.0,8.74430110218997,0.0,,,,,,,,95.0
213195754007681,,,,,,,,,,5005.128571428571,0.5079344875220043,7.0,-403.49333333333334,3.64345135609188,14.0,8.803513055699518,0.0,,,,,,,,568.0
213198837352314,,,,,,,,,,2661.618571428571,0.4022700579585843,7.0,-95.58666666666666,3.658781644074481,14.0,9.057723242216792,0.0,,,,,,,,365.0
213199865312311,,,,,,,,,,4376.618571428572,0.42363809657620033,7.0,-800.7333333333332,3.6492273549598293,14.0,8.999464713163162,0.0,,,,,,,,74.0
340103199302564,,,,,,,,,,3602.281428571429,0.40487520513862874,7.0,-142.02,3.646600480299581,14.0,9.01804303236081,0.0,,,,,,,,12486.0
340187018810220,,,,,,,,,,1496.1,0.0,1.0,0.0,0.863120568566631,2.0,0.5345224838248487,0.0,,,,,,,,1595797.0
340951438290556,,,,,,,,,,7480.377142857143,0.28744463509437174,7.0,-975.38,3.7073183678938144,14.0,9.009431145348115,0.0,,,,,,,,5950.0
340953839692349,,,,,,,,,,7718.358571428572,0.393193000256996,7.0,-416.8999999999999,3.729071867259261,14.0,9.027882351447591,0.0,,,,,,,,134056.0
341283058448499,,,,,,,,,,2800.152857142857,0.488980125560236,7.0,-323.9666666666667,3.6252756259167693,14.0,8.853859749014328,0.0,,,,,,,,1461.0
341542810616333,,,,,,,,,,2819.077142857143,0.4082304502630213,7.0,-163.47833333333332,3.6397565152859883,14.0,9.179865792169917,0.0,,,,,,,,464.0
341546199006537,,,,,,,,,,5589.4514285714295,0.6859501944616662,7.0,-1919.831666666667,3.610874570061632,14.0,9.004670910176884,0.0,,,,,,,,145.0
342035762534413,,,,,,,,,,2511.5157142857142,0.9540314336067679,7.0,-1168.9516666666668,3.6389586302180734,14.0,8.890649456308578,0.0,,,,,,,,976.0
342319985983023,,,,,,,,,,7327.221428571429,0.453908935091956,7.0,-1032.205,3.664532209694164,14.0,8.972565003900444,0.0,,,,,,,,1988.0
342351256941125,,,,,,,,,,6029.588571428571,0.34695830811852685,7.0,-222.4266666666666,3.70920860959191,14.0,8.770589571284617,0.0,,,,,,,,3343.0
342360239917375,,,,,,,,,,2568.628571428572,1.3371838757964092,7.0,1596.6216666666667,3.520326654082047,14.0,9.014327515608652,0.0,,,,,,,,1304.0
342952484382519,,,,,,,,,,10272.938571428573,0.4710804751951712,7.0,-592.6183333333333,3.6808561182760196,14.0,8.840023349491991,0.0,,,,,,,,647.0
343464013864032,,,,,,,,,,4050.128571428571,0.3709744873747798,7.0,-387.92333333333335,3.6508136314240054,14.0,8.761306588874492,0.0,,,,,,,,6629.0
343472729187663,,,,,,,,,,4611.564285714286,0.975134473191067,7.0,-2110.1,3.6426416907028654,14.0,9.012555588673182,0.0,,,,,,,,1368.0
343668971234893,,,,,,,,,,4487.051428571429,0.40143404563107316,7.0,-208.49,3.6336005748868216,14.0,8.982336673058889,0.0,,,,,,,,13717.0
343746486082492,,,,,,,,,,3839.9985714285713,0.35043401797956825,7.0,-392.4783333333333,3.7496101604290097,14.0,9.005164758694336,0.0,,,,,,,,3096.0
343819048608995,,,,,,,,,,2864.222857142857,0.44455803478399575,7.0,-42.09999999999999,3.673262150211069,14.0,8.93410600267481,0.0,,,,,,,,222785.0
344342339068828,,,,,,,,,,3612.6142857142854,0.3391128456718146,7.0,-271.0466666666666,3.6551978262876497,14.0,8.839126891120433,0.0,,,,,,,,5989.0
344709867813900,,,,,,,,,,13555.394285714285,0.3444411894322183,7.0,-1720.1033333333335,3.7069581758413426,14.0,9.040008923301103,0.0,,,,,,,,50835.0
345060451158891,,,,,,,,,,2828.7357142857145,0.41947284806498464,7.0,-275.6233333333333,3.6345536895763755,13.0,8.739802810299919,0.0,,,,,,,,1506.0
345225948700767,,,,,,,,,,6149.41,0.0,1.0,0.0,2.1219280948873624,5.0,0.5270462766947299,0.0,,,,,,,,40470.0
345389171551808,,,,,,,,,,5048.0142857142855,0.2536977954972795,7.0,-260.36999999999995,3.7007530902405925,14.0,8.694244250771263,0.0,,,,,,,,3451.0
345832460465610,,,,,,,,,,5262.177142857143,0.3949416030715606,7.0,-186.74499999999998,3.6823480719805586,14.0,8.948426203449014,0.0,,,,,,,,104396.0
345933964507467,,,,,,,,,,8256.945714285714,0.5045362447566681,7.0,-299.4016666666667,3.666153321697168,14.0,8.905900391578188,0.0,,,,,,,,718.0
346208242862904,,,,,,,,,,1359.042857142857,0.48307095376950954,7.0,-106.43999999999998,3.6597355520497574,14.0,8.679471401203424,0.0,,,,,,,,1577385.0
346243940647414,,,,,,,,,,1294.6228571428571,0.41412046878906933,7.0,-34.785000000000004,3.6223803439023126,14.0,9.198214112377624,0.0,,,,,,,,9051.0
346273234529002,,,,,,,,,,9864.81857142857,0.39242698040188967,7.0,-185.14166666666674,3.7114537434968398,14.0,8.73997287197639,0.0,,,,,,,,4575.0
347073228412010,,,,,,,,,,5154.462857142857,0.33806008391349185,7.0,-188.60499999999993,3.6386994468365375,14.0,8.768703348224717,0.0,,,,,,,,110.0
347612609554823,,,,,,,,,,1246.9014285714288,0.5768169007568479,7.0,-145.13666666666668,3.613219603414849,14.0,9.40571394653306,0.0,,,,,,,,3228.0
348253506557335,,,,,,,,,,1379.9114285714288,0.4276078247332045,7.0,-73.08833333333332,3.6119389168766904,14.0,8.648350546680016,0.0,,,,,,,,15647.0
348379466427142,,,,,,,,,,2952.6014285714286,0.4121938979149274,7.0,-247.23499999999999,3.6581681443665888,14.0,8.555475958638214,0.0,,,,,,,,139650.0
348789608637806,,,,,,,,,,5839.157142857142,0.19290821171212155,7.0,-262.19166666666666,3.642555518900061,14.0,8.759835807338076,0.0,,,,,,,,331.0
349612764943496,,,,,,,,,,7033.774285714286,0.34376618981365736,7.0,-742.5533333333333,3.656603775049447,14.0,8.587779700208127,0.0,,,,,,,,467.0
370348764075623,,,,,,,,,,3605.4742857142855,0.4034505166899756,7.0,-259.81333333333333,3.651206503047049,14.0,8.765475062154955,0.0,,,,,,,,8512.0
370612217861404,,,,,,,,,,6435.134285714285,0.42606531319211843,7.0,-471.03666666666663,3.6976514202999846,14.0,8.89914754734013,0.0,,,,,,,,21125.0
