join_id,on_time_payment_ratio,utilization_ratio,total_limit,total_balance,delinq_30,delinq_60,delinq_90,charge_off,collections,avg_monthly_spend,monthly_spend_volatility,active_months,net_cashflow_trend,expense_entropy,merchant_diversity,payment_day_regular_std,cash_intensity,num_revolving_accounts,num_installment_loans,num_mortgages,aaoa_months,inquiries_recent,new_accounts_recent,thin_file_flag,avg_city_pop,join_id_feat,join_id_beh,join_id_beh,avg_monthly_spend_beh,monthly_volatility,avg_tx_count,merchant_diversity_beh,total_fraud,active_months_beh,fraud_ratio,spend_trend
C1161,0.0,0.0,0.0,53262.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1161,46966,46966,334.12,0.0,1.0,1.0,0.0,1,0.0,0.0
C1162,0.0,0.0,0.0,29756.38,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1162,14734,14734,31.41,0.0,1.0,1.0,0.0,1,0.0,0.0
C1163,0.0,3.59664,2000.0,7193.28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1163,41776,41776,188.05,0.0,1.0,1.0,0.0,1,0.0,0.0
C1164,0.0,5.0,1000.0,71474.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1164,38718,38718,10.88,0.0,1.0,1.0,0.0,1,0.0,0.0
C1165,0.0,0.0,0.0,152216.97999999998,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1165,31451,31451,28.01,0.0,1.0,1.0,0.0,1,0.0,0.0
C1166,0.0,3.4136347500000004,40000.0,136545.39,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1166,32553,32553,228.09,0.0,1.0,1.0,0.0,1,0.0,0.0
C1167,0.0,2.909324666666667,30000.0,87279.74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1167,10883,10883,677.2,0.0,1.0,1.0,0.0,1,0.0,0.0
C1168,0.0,0.0,0.0,131884.38,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1168,41945,41945,464.56,0.0,1.0,1.0,0.0,1,0.0,0.0
C1169,0.0,1.5633169999999998,40000.0,62532.67999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1169,45622,45622,78.03,0.0,1.0,1.0,0.0,1,0.0,0.0
C1170,0.0,2.29057,2000.0,4581.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1170,41713,41713,281.74,0.0,1.0,1.0,0.0,1,0.0,0.0
C1171,0.0,1.5233383333333332,30000.0,45700.15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1171,37883,37883,356.23,0.0,1.0,1.0,0.0,1,0.0,0.0
C1172,0.0,1.7798395,20000.0,35596.79,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1172,16640,16640,137.94,0.0,1.0,1.0,0.0,1,0.0,0.0
C1173,0.0,3.55547,2000.0,7110.9400000000005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1173,13054,13054,962.41,0.0,1.0,1.0,0.0,1,0.0,0.0
C1174,0.0,5.0,6000.0,145156.02000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1174,21664,21664,314.92,0.0,1.0,1.0,0.0,1,0.0,0.0
C1175,0.0,0.0,0.0,31754.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1175,23431,23431,61.06,0.0,1.0,1.0,0.0,1,0.0,0.0
C1176,0.0,4.542276800000001,25000.0,113556.92,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1176,48888,48888,239.39,0.0,1.0,1.0,0.0,1,0.0,0.0
C1177,0.0,5.0,1000.0,292971.60000000003,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1177,25146,25146,56.97,0.0,1.0,1.0,0.0,1,0.0,0.0
C1178,0.0,0.5185787500000001,40000.0,20743.15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1178,8864,8864,137.45,0.0,1.0,1.0,0.0,1,0.0,0.0
C1179,0.0,0.9870321666666668,60000.0,59221.93,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1179,12435,12435,202.66,0.0,1.0,1.0,0.0,1,0.0,0.0
C1180,0.0,3.25413,2000.0,6508.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1180,7712,7712,207.81,0.0,1.0,1.0,0.0,1,0.0,0.0
C1181,0.0,5.0,7000.0,299377.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1181,16914,16914,365.77,0.0,1.0,1.0,0.0,1,0.0,0.0
C1182,0.0,5.0,5000.0,35978.37,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1182,41662,41662,127.47,0.0,1.0,1.0,0.0,1,0.0,0.0
C1183,0.0,5.0,20000.0,209444.87,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1183,40691,40691,160.26,0.0,1.0,1.0,0.0,1,0.0,0.0
C1184,0.0,5.0,22000.0,147367.88,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1184,40829,40829,771.12,0.0,1.0,1.0,0.0,1,0.0,0.0
C1185,0.0,5.0,30000.0,242124.68,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1185,35430,35430,29.92,0.0,1.0,1.0,0.0,1,0.0,0.0
C1186,0.0,0.5269376666666666,30000.0,15808.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1186,38826,38826,70.28,0.0,1.0,1.0,0.0,1,0.0,0.0
C1187,0.0,0.4963472499999999,40000.0,19853.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1187,36264,36264,48.77,0.0,1.0,1.0,0.0,1,0.0,0.0
C1188,0.0,2.6498510000000004,10000.0,26498.51,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1188,46475,46475,153.36,0.0,1.0,1.0,0.0,1,0.0,0.0
C1189,0.0,0.0,0.0,124629.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1189,45085,45085,513.53,0.0,1.0,1.0,0.0,1,0.0,0.0
C1190,0.0,0.0,0.0,32742.51,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1190,33886,33886,101.07,0.0,1.0,1.0,0.0,1,0.0,0.0
C1191,0.0,5.0,2000.0,13894.22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1191,14299,14299,97.85,0.0,1.0,1.0,0.0,1,0.0,0.0
C1192,0.0,0.0,0.0,309525.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1192,8313,8313,2985.88,0.0,1.0,1.0,0.0,1,0.0,0.0
C1193,0.0,0.0,0.0,161997.11000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1193,34429,34429,14.62,0.0,1.0,1.0,0.0,1,0.0,0.0
C1194,0.0,5.0,10000.0,226026.33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C1194,35111,35111,431.87,0.0,1.0,1.0,0.0,1,0.0,0.0
C1195,0.0,0.0,0.0,826876.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1195,15511,15511,339.43,0.0,1.0,1.0,0.0,1,0.0,0.0
C1196,0.0,5.0,30000.0,448313.68000000005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1196,3090,3090,1203.84,0.0,1.0,1.0,0.0,1,0.0,0.0
C1197,0.0,5.0,1000.0,61571.28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1197,16638,16638,78.08,0.0,1.0,1.0,0.0,1,0.0,0.0
C1198,0.0,0.4741073999999999,50000.0,23705.37,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1198,21628,21628,51.44,0.0,1.0,1.0,0.0,1,0.0,0.0
C1199,0.0,0.8769742,50000.0,43848.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1199,39159,39159,725.02,0.0,1.0,1.0,0.0,1,0.0,0.0
C1200,0.0,0.0,0.0,34322.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C1200,13502,13502,383.98,0.0,1.0,1.0,0.0,1,0.0,0.0
60416207185,,,,,,,,,,4646.335714285715,0.588119727556708,7.0,-133.18166666666664,3.656456814287168,14.0,8.731713293594671,0.0,,,,,,,,1645.0,60416207185,36092,36092,17.26,0.0,1.0,1.0,0.0,1,0.0,0.0
60422928733,,,,,,,,,,5640.24,0.6886539514304567,7.0,-48.14666666666668,3.6984379055077534,14.0,8.51343680487626,0.0,,,,,,,,46944.0,60422928733,37067,37067,912.88,0.0,1.0,1.0,0.0,1,0.0,0.0
60423098130,,,,,,,,,,1940.0742857142857,0.9422316740274362,7.0,-34.52166666666668,3.6059134344032033,14.0,8.631288432608423,0.0,,,,,,,,83.0,60423098130,55,55,4323.95,2984.706292532938,78.53333333333333,12.6,0.0,15,0.0,-45.48071428571427
60427851591,,,,,,,,,,3709.182857142857,0.9726230517940516,7.0,-204.7633333333333,3.687437047186009,14.0,8.393708824237768,0.0,,,,,,,,2142.0,60427851591,37452,37452,293.38,0.0,1.0,1.0,0.0,1,0.0,0.0
60487002085,,,,,,,,,,1168.2071428571428,0.4774808617342922,7.0,-90.58666666666666,3.625050870260472,14.0,8.926995022537909,0.0,,,,,,,,233060.0,60487002085,42380,42380,21.91,0.0,1.0,1.0,0.0,1,0.0,0.0
60490596305,,,,,,,,,,3254.2671428571434,0.4142590171093652,7.0,-342.55,3.627512648651647,14.0,9.03026707461508,0.0,,,,,,,,222.0,60490596305,47269,47269,15.97,0.0,1.0,1.0,0.0,1,0.0,0.0
60495593109,,,,,,,,,,1379.4757142857145,0.1940580232738393,7.0,-67.37833333333333,3.605572413202648,14.0,8.717999716768956,0.0,,,,,,,,1263321.0,60495593109,27759,27759,998.56,0.0,1.0,1.0,0.0,1,0.0,0.0
501802953619,,,,,,,,,,4272.128571428571,0.4342350864562115,7.0,-346.11833333333334,3.604160645450619,14.0,8.98243153859932,0.0,,,,,,,,308.0,501802953619,17622,17622,1391.9,0.0,1.0,1.0,0.0,1,0.0,0.0
501828204849,,,,,,,,,,2011.148571428572,1.098476861716697,7.0,-22.69833333333334,3.59217468855428,14.0,8.53195521966052,0.0,,,,,,,,602.0,501828204849,12485,12485,83.82,0.0,1.0,1.0,0.0,1,0.0,0.0
501831082224,,,,,,,,,,2778.5485714285714,0.3872662431329345,7.0,-366.64333333333326,3.664355750142217,14.0,8.836763762712168,0.0,,,,,,,,1762.0,501831082224,6769,6769,1760.95,0.0,1.0,1.0,0.0,1,0.0,0.0
501851115094,,,,,,,,,,6467.81,0.0,1.0,0.0,2.2322628970242686,5.0,0.4577377082170634,0.0,,,,,,,,1439.0,501851115094,32228,32228,93.42,0.0,1.0,1.0,0.0,1,0.0,0.0
501882822387,,,,,,,,,,1559.2985714285714,0.5689250425326432,7.0,-136.35333333333332,3.515711851363746,13.0,9.052217590208192,0.0,,,,,,,,2799.0,501882822387,11507,11507,441.46,0.0,1.0,1.0,0.0,1,0.0,0.0
501899453424,,,,,,,,,,4811.0028571428575,0.5033655746920813,7.0,-38.47166666666666,3.6544436607523663,14.0,8.788975225713555,0.0,,,,,,,,67082.0,501899453424,3013,3013,480.37,0.0,1.0,1.0,0.0,1,0.0,0.0
502012776709,,,,,,,,,,5469.108571428572,0.3105580829445584,7.0,-376.2483333333334,3.6154275832901934,14.0,9.07201893949544,0.0,,,,,,,,165.0,502012776709,46873,46873,208.32,0.0,1.0,1.0,0.0,1,0.0,0.0
502038091380,,,,,,,,,,6605.768571428571,0.2709478343974331,7.0,-95.26500000000004,3.629017509811937,14.0,9.03408405887752,0.0,,,,,,,,1201.0,502038091380,43129,43129,96.38,0.0,1.0,1.0,0.0,1,0.0,0.0
502049568400,,,,,,,,,,2834.951428571429,0.4121795583141249,7.0,-549.9116666666667,3.650475890747197,14.0,9.04617968219681,0.0,,,,,,,,370.0,502049568400,44960,44960,280.1,0.0,1.0,1.0,0.0,1,0.0,0.0
503848303379,,,,,,,,,,5872.138571428572,0.4894593562809194,7.0,-174.97833333333332,3.7201000770559234,14.0,9.155562302336996,0.0,,,,,,,,3776.0,503848303379,864,864,7547.106,4255.467773735003,77.26666666666667,12.733333333333333,0.0,15,0.0,-296.7257142857143
503874407318,,,,,,,,,,7278.645714285715,0.270177587007269,7.0,-81.20500000000008,3.7139947934912985,14.0,8.877988195439134,0.0,,,,,,,,1595797.0,503874407318,47286,47286,65.66,0.0,1.0,1.0,0.0,1,0.0,0.0
560881134780,,,,,,,,,,1287.2385714285715,0.3537904349165126,7.0,16.946666666666676,3.603547595471008,14.0,8.635110870831525,0.0,,,,,,,,136.0,560881134780,6357,6357,257.68,0.0,1.0,1.0,0.0,1,0.0,0.0
561942763351,,,,,,,,,,7194.915714285715,0.3730679951168625,7.0,-1260.2933333333333,3.723491266782712,14.0,9.079349529389289,0.0,,,,,,,,601723.0,561942763351,210,210,2569.2200000000003,1801.682144727136,27.4,10.666666666666666,12.0,15,0.437956204379562,-135.34
565399283797,,,,,,,,,,2143.815714285714,0.4287570687195894,7.0,-164.68666666666667,3.667463477099154,14.0,8.26783164237465,0.0,,,,,,,,641.0,565399283797,3346,3346,1480.28,0.0,1.0,1.0,0.0,1,0.0,0.0
567868110212,,,,,,,,,,10002.504285714283,0.3192117482428654,7.0,-358.93,3.7099749099315633,14.0,9.067803477506107,0.0,,,,,,,,2906700.0,567868110212,42073,42073,123.48,0.0,1.0,1.0,0.0,1,0.0,0.0
568279015842,,,,,,,,,,4812.782857142857,0.297904284130147,7.0,-39.50333333333333,3.646753503775091,14.0,8.822817726464303,0.0,,,,,,,,291.0,568279015842,16304,16304,52.1,0.0,1.0,1.0,0.0,1,0.0,0.0
570273151375,,,,,,,,,,1483.5528571428572,0.5335970290505221,7.0,-54.89166666666668,3.4846541974410417,13.0,8.747778938887082,0.0,,,,,,,,112.0,570273151375,8108,8108,265.28,0.0,1.0,1.0,0.0,1,0.0,0.0
571314334723,,,,,,,,,,1915.935714285714,1.1812281377958591,7.0,-33.84333333333333,3.649920715545539,14.0,8.076927737510404,0.0,,,,,,,,2379.0,571314334723,20309,20309,89.67,0.0,1.0,1.0,0.0,1,0.0,0.0
571365235126,,,,,,,,,,9221.585714285717,0.2299871129908777,7.0,-412.5083333333332,3.673281573135845,14.0,9.011808825366488,0.0,,,,,,,,372.0,571365235126,22373,22373,373.75,0.0,1.0,1.0,0.0,1,0.0,0.0
571465035400,,,,,,,,,,8874.625714285716,0.3451088267229687,7.0,-404.9716666666666,3.6334278353338103,14.0,8.932310918302734,0.0,,,,,,,,1645.0,571465035400,32044,32044,90.96,0.0,1.0,1.0,0.0,1,0.0,0.0
571844099986,,,,,,,,,,4469.081428571429,0.3080632666978418,7.0,-637.0283333333334,3.686933594950668,14.0,9.119620586072282,0.0,,,,,,,,736284.0,571844099986,36255,36255,2191.76,0.0,1.0,1.0,0.0,1,0.0,0.0
573283817795,,,,,,,,,,1487.47,0.4341223513800229,7.0,-163.58,3.579278279340255,14.0,8.707862221586208,0.0,,,,,,,,5457.0,573283817795,3380,3380,58.49,0.0,1.0,1.0,0.0,1,0.0,0.0
573860193545,,,,,,,,,,6476.728571428571,0.4945344017789359,7.0,-161.93000000000006,3.712999576880561,14.0,8.896878634757748,0.0,,,,,,,,27020.0,573860193545,2489,2489,364.28,0.0,1.0,1.0,0.0,1,0.0,0.0
577588686219,,,,,,,,,,4395.464285714285,0.3962115040518265,7.0,-396.7816666666666,3.7138809864986593,14.0,8.993059556415295,0.0,,,,,,,,972.0,577588686219,35460,35460,29.53,0.0,1.0,1.0,0.0,1,0.0,0.0
577891228931,,,,,,,,,,8789.74,0.0,1.0,0.0,1.896240625180289,5.0,0.5149286505444373,0.0,,,,,,,,16955.0,577891228931,7348,7348,437.27,0.0,1.0,1.0,0.0,1,0.0,0.0
580954173374,,,,,,,,,,3022.4271428571437,0.5080214145122639,7.0,-264.735,3.670132074817968,14.0,8.974222479170283,0.0,,,,,,,,3487.0,580954173374,45011,45011,42.23,0.0,1.0,1.0,0.0,1,0.0,0.0
581293083266,,,,,,,,,,7013.684285714286,0.3907506245983595,7.0,180.09833333333344,3.679428454113047,14.0,8.622674163079024,0.0,,,,,,,,1078.0,581293083266,44374,44374,55.64,0.0,1.0,1.0,0.0,1,0.0,0.0
581508178315,,,,,,,,,,2870.9071428571438,0.2518979331941218,7.0,-112.75833333333333,3.5930381888758127,14.0,8.942362350200144,0.0,,,,,,,,407.0,581508178315,23340,23340,256.26,0.0,1.0,1.0,0.0,1,0.0,0.0
581686439828,,,,,,,,,,7551.608571428572,0.3976849202904001,7.0,-1641.9216666666669,3.70041236478999,14.0,8.851703397276635,0.0,,,,,,,,5507.0,581686439828,9168,9168,82.85,0.0,1.0,1.0,0.0,1,0.0,0.0
583699482621,,,,,,,,,,4055.428571428572,0.3709251024586713,7.0,-123.72666666666662,3.65174960454496,14.0,8.986341705847263,0.0,,,,,,,,15426.0,583699482621,17138,17138,934.25,0.0,1.0,1.0,0.0,1,0.0,0.0
584673555952,,,,,,,,,,5921.651428571428,0.500300945480762,7.0,-224.36000000000004,3.623559201267157,14.0,8.741153312006082,0.0,,,,,,,,307.0,584673555952,29508,29508,98.15,0.0,1.0,1.0,0.0,1,0.0,0.0
630412733309,,,,,,,,,,1926.435714285714,0.9917749139903396,7.0,-44.035,3.6748950034099233,14.0,9.31982757870114,0.0,,,,,,,,1038.0,630412733309,34071,34071,59.65,0.0,1.0,1.0,0.0,1,0.0,0.0
630423337322,,,,,,,,,,8294.234285714285,0.3397906248550189,7.0,-443.0666666666668,3.662373278402807,14.0,8.988318659123992,0.0,,,,,,,,149.0,630423337322,19627,19627,1581.15,0.0,1.0,1.0,0.0,1,0.0,0.0
630424987505,,,,,,,,,,9188.49857142857,0.4397963402151835,7.0,44.13166666666666,3.6847548189478583,14.0,9.033945570985953,0.0,,,,,,,,836.0,630424987505,1325,1325,302.28,0.0,1.0,1.0,0.0,1,0.0,0.0
630425673344,,,,,,,,,,7214.3,0.798027784404741,7.0,-425.5633333333333,3.663249668881381,14.0,8.80314382825314,0.0,,,,,,,,365.0,630425673344,6514,6514,484.09,0.0,1.0,1.0,0.0,1,0.0,0.0
630441765090,,,,,,,,,,6033.672857142857,0.3198266146649718,7.0,-181.79166666666663,3.668844738110485,14.0,8.65290485793746,0.0,,,,,,,,1791.0,630441765090,21554,21554,198.24,0.0,1.0,1.0,0.0,1,0.0,0.0
630451534402,,,,,,,,,,10858.004285714283,0.5725792985840895,7.0,-869.8983333333335,3.676119201856952,14.0,9.024378102652705,0.0,,,,,,,,765.0,630451534402,4405,4405,185.36,0.0,1.0,1.0,0.0,1,0.0,0.0
630469040731,,,,,,,,,,6342.324285714286,0.3360310367454925,7.0,-410.8533333333333,3.659696527648381,14.0,8.879343128089092,0.0,,,,,,,,1288.0,630469040731,6258,6258,267.02,0.0,1.0,1.0,0.0,1,0.0,0.0
630471368021,,,,,,,,,,2233.034285714285,0.4419138077513118,7.0,-268.425,3.643196465187665,14.0,8.85136153285028,0.0,,,,,,,,1480.0,630471368021,1688,1688,825.68,0.0,1.0,1.0,0.0,1,0.0,0.0
630484879808,,,,,,,,,,8650.405714285715,0.4345845092456925,7.0,-211.8416666666667,3.6975675749634176,14.0,9.164055006172443,0.0,,,,,,,,123.0,630484879808,22105,22105,293.23,0.0,1.0,1.0,0.0,1,0.0,0.0
639023984367,,,,,,,,,,6819.4914285714285,0.54942707880858,7.0,-160.1233333333333,3.65298716905966,14.0,8.707592068462318,0.0,,,,,,,,69.0,639023984367,27480,27480,758.74,0.0,1.0,1.0,0.0,1,0.0,0.0
639030014711,,,,,,,,,,4639.878571428571,0.287466328058093,7.0,-265.07333333333327,3.672552122388043,14.0,8.848055597086214,0.0,,,,,,,,639.0,639030014711,23815,23815,59.74,0.0,1.0,1.0,0.0,1,0.0,0.0
639046421587,,,,,,,,,,4208.578571428571,0.3361534849582132,7.0,-205.56166666666672,3.670708934394359,14.0,8.973876015281139,0.0,,,,,,,,1140.0,639046421587,32105,32105,560.71,0.0,1.0,1.0,0.0,1,0.0,0.0
639077309909,,,,,,,,,,1161.5528571428572,0.32152583932392,7.0,-143.65666666666667,3.617853862878609,14.0,8.989405272505863,0.0,,,,,,,,92337.0,639077309909,139,139,1908.7113333333327,1505.6081036998528,27.8,10.8,14.0,15,0.5035971223021583,34.99428571428572
639095706599,,,,,,,,,,1641.6871428571428,0.5217337181553959,7.0,-8.88166666666666,3.5741756505466493,13.0,9.224448708544136,0.0,,,,,,,,223.0,639095706599,31626,31626,71.25,0.0,1.0,1.0,0.0,1,0.0,0.0
675909898057,,,,,,,,,,2993.937142857143,0.6047946194958489,7.0,-82.68666666666668,3.637515880305632,14.0,8.636412125630997,0.0,,,,,,,,7987.0,675909898057,33976,33976,837.47,0.0,1.0,1.0,0.0,1,0.0,0.0
675945690716,,,,,,,,,,4327.261428571429,0.5313823245956426,7.0,-47.67999999999999,3.717762583966784,14.0,8.743079772701327,0.0,,,,,,,,28425.0,675945690716,20419,20419,189.3,0.0,1.0,1.0,0.0,1,0.0,0.0
675961917837,,,,,,,,,,3721.622857142858,1.324540287973667,7.0,2193.87,3.576021260467286,13.0,9.08123432365652,0.0,,,,,,,,142.0,675961917837,40362,40362,496.22,0.0,1.0,1.0,0.0,1,0.0,0.0
675990301623,,,,,,,,,,6323.347142857143,0.5058011339708908,7.0,-482.0333333333333,3.693052144417091,14.0,8.751216841515374,0.0,,,,,,,,2456.0,675990301623,12162,12162,2535.0,0.0,1.0,1.0,0.0,1,0.0,0.0
676102124465,,,,,,,,,,9824.06,0.4132216055485611,7.0,-733.7300000000001,3.6945518935024015,14.0,9.078589371561748,0.0,,,,,,,,94014.0,676102124465,34863,34863,139.87,0.0,1.0,1.0,0.0,1,0.0,0.0
676118385837,,,,,,,,,,2891.904285714286,0.3862809675206602,7.0,155.95333333333335,3.618254228481273,14.0,8.946000167846814,0.0,,,,,,,,1252.0,676118385837,19091,19091,11.04,0.0,1.0,1.0,0.0,1,0.0,0.0
676148621961,,,,,,,,,,2621.5371428571425,0.4021690516129862,7.0,39.40333333333334,3.681586127762579,14.0,8.858549559225553,0.0,,,,,,,,91.0,676148621961,14627,14627,43.9,0.0,1.0,1.0,0.0,1,0.0,0.0
676173792455,,,,,,,,,,4657.077142857143,0.3623970191419756,7.0,-181.0300000000001,3.674040835960347,14.0,8.74057210757707,0.0,,,,,,,,92043.0,676173792455,46592,46592,274.25,0.0,1.0,1.0,0.0,1,0.0,0.0
676195318214,,,,,,,,,,5204.07,0.4595368277645241,7.0,-155.59333333333333,3.692214797838142,14.0,9.11646472981198,0.0,,,,,,,,106.0,676195318214,30288,30288,55.42,0.0,1.0,1.0,0.0,1,0.0,0.0
676234256292,,,,,,,,,,2962.3,0.5321402979091362,7.0,-719.88,3.592081207652308,14.0,8.67290906042577,0.0,,,,,,,,126.0,676234256292,6543,6543,755.13,0.0,1.0,1.0,0.0,1,0.0,0.0
676245600876,,,,,,,,,,3952.387142857143,0.576871005221952,7.0,-66.01000000000003,3.6669614273657154,14.0,8.682128602327063,0.0,,,,,,,,459921.0,676245600876,7586,7586,53.73,0.0,1.0,1.0,0.0,1,0.0,0.0
676248282243,,,,,,,,,,2875.1085714285714,0.3878873213270045,7.0,-451.5,3.6168032198226783,14.0,8.547935628224227,0.0,,,,,,,,156391.0,676248282243,27714,27714,35.34,0.0,1.0,1.0,0.0,1,0.0,0.0
676275912597,,,,,,,,,,2269.1528571428576,0.2959191217011487,7.0,-37.25500000000003,3.663589421176497,14.0,9.131676764179268,0.0,,,,,,,,2223.0,676275912597,21162,21162,607.08,0.0,1.0,1.0,0.0,1,0.0,0.0
676281772837,,,,,,,,,,5081.464285714285,0.4734063509880596,7.0,-158.21999999999994,3.6687361452647873,14.0,8.793298305153732,0.0,,,,,,,,3430.0,676281772837,19291,19291,76.34,0.0,1.0,1.0,0.0,1,0.0,0.0
676292294938,,,,,,,,,,1813.6542857142856,0.3833163825085535,7.0,-179.26666666666665,3.704322659223206,14.0,9.112683634974829,0.0,,,,,,,,104.0,676292294938,22754,22754,485.98,0.0,1.0,1.0,0.0,1,0.0,0.0
676298633337,,,,,,,,,,4032.28,0.4279708205801489,7.0,-287.1433333333334,3.6406488529374537,14.0,8.987039007235175,0.0,,,,,,,,255.0,676298633337,21752,21752,13.6,0.0,1.0,1.0,0.0,1,0.0,0.0
676308307625,,,,,,,,,,1374.4071428571428,0.3946489557528088,7.0,-294.12166666666667,3.663484426194856,14.0,8.885790911238892,0.0,,,,,,,,4290.0,676308307625,31255,31255,190.83,0.0,1.0,1.0,0.0,1,0.0,0.0
676309913934,,,,,,,,,,3609.011428571429,0.7915286496272181,7.0,111.17666666666666,3.724198956676687,14.0,8.90295645771182,0.0,,,,,,,,151815.0,676309913934,22021,22021,543.67,0.0,1.0,1.0,0.0,1,0.0,0.0
676314217768,,,,,,,,,,2411.378571428572,0.319270944505248,7.0,-120.27666666666669,3.6551024600300046,14.0,9.112345720062496,0.0,,,,,,,,9512.0,676314217768,27975,27975,953.26,0.0,1.0,1.0,0.0,1,0.0,0.0
676326610042,,,,,,,,,,1694.1314285714286,0.4579878856288042,7.0,-59.561666666666646,3.632323708743332,14.0,9.239973091271494,0.0,,,,,,,,15623.0,676326610042,12402,12402,251.96,0.0,1.0,1.0,0.0,1,0.0,0.0
676369110710,,,,,,,,,,6708.018571428571,0.4205796983908484,7.0,-1250.275,3.70631047994287,14.0,9.282962537492685,0.0,,,,,,,,75830.0,676369110710,2545,2545,345.09,0.0,1.0,1.0,0.0,1,0.0,0.0
